job_id,title,company_name,job_location,posted_time,no_applicants,apply_link,description
1716012763,Business Intelligence Engineer,Amazon,"Seattle, WA, US",7 days ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1716012763?url=https%3A%2F%2Fwww%2Eamazon%2Ejobs%2Fjobs%2F983062%2Fbusiness-intelligence-engineer%3Fcmpid%3DSPLICX0248M%26utm_source%3Dlinkedin%2Ecom%26utm_campaign%3Dcxro%26utm_medium%3Dsocial_media%26utm_content%3Djob_posting%26ss%3Dpaid&urlHash=HueT&refId=7ae3d3c3-b92c-4186-8b5e-04cf52957067&trk=guest_job_details_apply_link_offsite,"Description

AWS is looking for a customer-obsessed Business Intelligence Engineer to join the team. AWS has a culture of data-driven decision making, and requires business intelligence that is timely, accurate and actionable. This role will partner closely with the business teams to understand the data-needs of the team and ensure that the business teams are able to answer hard questions with real data. This individual will participate in business reviews and new-initiatives. They should be able to identify and help close gaps in the information available, as well as predict up-and-coming data-needs when participating in discussions about new products or features.
A successful individual should be highly collaborative and organized. You should be capable of prioritizing multiple deliverables and effectively communicate progress and blockers. You should feel comfortable working across multiple data-sources, and be capable of participating in and understanding how multiple systems communicate information to one-another.

Responsibilities Include
Owning the design, development, and maintenance of scalable solutions for ongoing metrics, reports, analyses, dashboards, etc. to support analytical and business needs.
Translate basic business problem statements into analysis requirements.
Use analytical and statistical rigor to answer business questions and drive business decisions.
Find and create ways to measure the customer experience to drive business outcomes.
Develop queries and visualizations for ad-hoc requests and projects, as well as ongoing reporting.
Write queries and output efficiently, and have in-depth knowledge of the data available in area of expertise. Pull the data needed with standard query syntax; periodically identify more advanced methods of query optimization. Convert data to make it analysis-ready.
Recognize and adopt best practices in reporting and analysis: data integrity, design, analysis, validation, and documentation.
Troubleshoot operational data-quality issues.
Review and audit existing ETL jobs and queries.
Recommending improvements to back-end data sources for increased accuracy and simplicity.

Basic Qualifications
Bachelor’s degree or equivalent experience
3+ years of experience using SQL
3+ years as a Business Intelligence Engineer, Business Analyst, Data Engineer, or similar roles
Preferred Qualifications
Masters or Bachelors degree in Computer Science, Engineering, Math, Finance, Statistics or a related discipline
Familiarity with solutions such as AWS, EC2, S3, or DynamoDB
Knowledge and direct experience using business intelligence reporting tools. (Tableau, Business Objects, Microstrategy, OBIEE, Cognos, Cubes, etc.)
Experience coding with scripting languages (R or Python) to do basic data manipulation and mathematical computations
Experience in partnering with business owners to understand requirements and develop supporting analysis to solve business problems
Proven analytical and quantitative skills and ability to use hard data and metrics to back up assumptions and develop business cases
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation


Company - Amazon.com Services, Inc.
Job ID: A983062"
1716012772,Business Intelligence Engineer - Risk Intelligence,Amazon,"Seattle, WA, US",7 days ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1716012772?url=https%3A%2F%2Fwww%2Eamazon%2Ejobs%2Fjobs%2F987364%2Fbusiness-intelligence-engineer-risk-intelligence%3Fcmpid%3DSPLICX0248M%26utm_source%3Dlinkedin%2Ecom%26utm_campaign%3Dcxro%26utm_medium%3Dsocial_media%26utm_content%3Djob_posting%26ss%3Dpaid&urlHash=ibe2&refId=a44c608a-e574-4c5c-92d5-9a4d180b9558&trk=guest_job_details_apply_link_offsite,"Description

Amazon’s Transportation Risk & Compliance (TRC) team is responsible for keeping our customers and partners safe, and ensuring we maintain WW compliance. To support the business, our primary mission is to perform continuous, independent and objective, risk-based assessments of Amazon business partners’ activities and related controls with the goal of improving operations, compliance, risk management and overall success of the program. We build scalable solutions that grow with the Amazon business. TRC collects Terabytes of data from hundreds of data sources inside and outside Amazon. We provide interfaces for our internal customers to access and query the data hundreds of thousands of times per day, using technologies like Amazon Web Service’s (AWS) Redshift, Hive, and Spark.
TRC is growing, and the data processing landscape is shifting. Our data is consumed by teams across Amazon including Research Scientists, Machine Learning Specialists, Business Analysts, and Data Engineers. We are seeking an outstanding Business Intelligence Engineer (BIE) to join TRC. Amazon has culture of data-driven decision-making, and demands business intelligence that is timely, accurate, and actionable. If you join the TRC team, your work will have an immediate influence on day-to-day decision making at Amazon.
As an Amazon BIE, you will be working in one of the world's largest cloud-based data lakes. You should be skilled in the architecture of data warehouse solutions for the Enterprise using multiple platforms (EMR, RDBMS, Columnar, Cloud). You should have extensive experience in the design, creation, management, and business use of extremely large datasets. You should have excellent business and communication skills to be able to work with business owners to develop and define key business questions, and to build data sets that answer those questions. Above all you should be passionate about working with huge data sets and someone who loves to bring datasets together to answer business questions and drive change.

As a BIE on TRC, you will design, develop, implement, test, document, and operate large-scale, high-volume, high-performance data structures for analytics and deep learning. Implement data ingestion routines both real time and batch using best practices in data modeling, ETL/ELT processes leveraging AWS technologies and Big data tools. Gather business and functional requirements and translate these requirements into robust, scalable, operable solutions that work well within the overall data architecture. Analyze source data systems and drive best practices in source teams. Participate in the full development life cycle, end-to-end, from design, implementation and testing, to documentation, delivery, support, and maintenance. Produce comprehensive, usable dataset documentation and metadata. You will work closely with the broader HS3C-Compliance data technologies and Transportation data technologies teams to evaluate and make decisions around dataset implementations designed and proposed by peer data engineers and scientists. Evaluate and make decisions around the use of new or existing software products and tools. Mentor junior BIEs.


Basic Qualifications
A desire to work in a collaborative, intellectually curious environment.
Degree in Computer Science, Engineering, Mathematics, or a related field and 4-5+ years industry experience
At least three years of experience in the following skill(s):
Developing and operating large-scale data structures for business intelligence analytics using: ETL/ELT processes; OLAP technologies; data modeling; SQL;
Experience with at least one relational database technology such as Redshift, Oracle, MySQL or MS SQL
Experience with at least one massively parallel processing data technology such as Redshift, Spark, or Hadoop based big data solutions
Coding proficiency in at least one modern programming language (Python, Ruby, Java, etc)
Experience in gathering requirements and formulating business metrics for reporting
Experience with AWS technologies
Preferred Qualifications
Master's degree in Computer Science, Engineering, Mathematics, or a related field.
5+ years of relevant professional experience as a Business Intelligence Engineer, Data Engineer or related.
Industry experience as a BIE or related specialty (e.g., Data Engineer, Software Engineer, Data Scientist) with a track record of manipulating, processing, and extracting value from large datasets.
Coding proficiency in at least one modern programming language (Python, Ruby, Java, etc)
Experience building/operating highly available, distributed systems of data extraction, ingestion, and processing of large data sets
Experience building data products incrementally and integrating and managing datasets from multiple sources
Query performance tuning skills using Unix profiling tools and SQL
Experience leading large-scale data warehousing and analytics projects, including using AWS technologies – Redshift, Redshift Spectrum, Athena, S3, Step Functions, Glue, EC2, Data-pipeline and other big data technologies
Experience providing technical leadership and mentor other engineers for the best practices on the data engineering space
Linux/UNIX knowledge, including to process large data sets.
Expertise with AWS technologies (especially Redshift and Glue preferred)
US: Amazon is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age.
Global: Amazon is an equal opportunity employer.


Company - Amazon.com Services LLC
Job ID: A987364"
1716037964,Business Intelligence Analyst,QuadPay,"New York, New York, United States",7 days ago,Over 200 applicants,https://www.linkedin.com/jobs/view/externalApply/1716037964?url=https%3A%2F%2Fjobs%2Elever%2Eco%2Fquadpay%2F33715762-07b8-4aa3-9502-d237017fb973&urlHash=dhiy&refId=e269c1e3-87eb-4d46-85dc-a0083e123ca6&trk=guest_job_details_apply_link_offsite,"At QuadPay, we want to transform the way shoppers pay for their purchases. More than 60% of millennials don’t own a credit card. 57% of Americans have less than $1,000 in savings. We’re helping people make larger purchases accessible with responsible budgeting. We believe in choice and in giving shoppers the freedom and flexibility to manage their purchases in the way that best suits their finances.

Technology is changing the way people interact with the world and we’re bringing that revolution to the way people shop and transact. QuadPay is one of the fastest growing fintech start-ups, that allow shoppers to buy anywhere, at anytime - and pay in 4 interest-free, automatic installments over 6 weeks. You get the product right away and QuadPay will pay the merchant upfront. 

Come join our mission!

You will have accountability and will be responsible for scaling and developing the Customer Service frontlines. With your leadership, the Customer Service teams will continue to meet or exceed both team and individual goals in a highly productive and engaged environment.
 What You Will Do
Use data to drive decision making and recommendations on how to best grow the business
Work closely with leadership to identify, measure, and grow major KPI’s across business lines
Partner with Product & Engineering teams to drive user growth
Develop and manage financial and operational dashboards to monitor performance
Identify reports, dashboards, and analysis needed by the business
Design and implement reports, dashboards, and analysis
Analyze millions of transactional data points
Be in the weeds pulling, cleaning, analyzing, and transforming raw data into insightful findings

What You Should Have
Bachelor's Degree
3-4 years of experience professional experience
Excellent knowledge of relational (SQL) databases
Experience working with Tableau, Power BI
Strong math, statistics, and reasoning skills
Fast learner, self-starter, go-getter, intellectually curious, detail oriented"
1716110416,Business Intelligence Analyst,U Haul Co,"Phoenix, AZ, US",2 weeks ago,28 applicants,https://www.linkedin.com/jobs/view/externalApply/1716110416?url=https%3A%2F%2Fwww%2Eadzuna%2Ecom%2Fland%2Fad%2F1428334353%3Fv%3DE610A6FBCECF485EE0F9EFA752CA65A155F70885%26utm_source%3Dlinkedin4%26utm_medium%3Dorganic%26partnerb%3D1%26chnlid%3D603&urlHash=R3eD&refId=e269c1e3-87eb-4d46-85dc-a0083e123ca6&trk=guest_job_details_apply_link_offsite,"Return to Job Search

Business Intelligence Analyst

You will be visualizing new solutions for descriptive, predictive analytics. This individual would embrace new technologies and deliver smart solutions and services, collaborate with teams, share their knowledge and collectively grow capability, skills, and knowledge in the team .

Responsibilities
Data Model Management – Set up experimental designs to answer business questions and opportunities. Determine and execute data refresh cadence in alignment with organizational strategies. Continuously measure model effectiveness and performance against business KPIs. Regularly conduct data validations to ensure models remain relevant.
Predictive analytics - Test business hypotheses across various departments to construct predictive models. Work in cross functional team to identify new hypotheses. Test sensitivity/impact of current and proposed business initiatives on various customer segments.
Reporting/Analysis – Develop and publish reporting and analytics as a result of tested hypotheses and provide user-friendly outputs for various departments (e.g., Sales, Marketing, and Executive leadership). Design reporting to provide insight into customer segments, campaign effectiveness, business initiatives, and the relationships.
Business Management – Participate in various business improvement activities and deep-dive initiatives adding insight where predictive analytics are required to forecast impact/results. Develop partnership with Information Systems to gain insight into upcoming data changes or new data availability.
Data Quality - Execute different data analytics (joins, audits, correlation, etc.) to ensure the completeness, quality, and consistency of data used for analytics across systems. Works across departments to understand inputs and ensure reliability while providing feedback/recommendations to improve quality.
Qualifications
Bachelor's Degree in a quantitative field such as statistics, mathematics, information systems, computer science, or economics with two to four years of experience. Master's Degree in a related field is a plus
Two or more years of work experience utilizing PowerBI or Tableau
Have strong statistical, mathematical, descriptive and predictive modeling skills
Two or more years of experience in working with large data sets, and relational databases (SQL)
Must be comfortable working with senior management as the analytics and insights
Ability to articulate and present complex data in a user friendly format is critical to the success of this role
Must have the ability to work collaboratively in a team environment
Must be subject matter expert with a passion for digging into any data set by researching the relevant in-formation on the subject in order to use the data effectively.
Experience in one or more programming languages - SQL, Spark, Python,
U-Haul is an equal opportunity employer. All applications for employment will be considered without regard to race, color, religion, sex, national origin, physical or mental disability, veteran status, or any other basis protected by applicable federal, provincial, state, or local law. Individual accommodations are available on requests for applicants taking part in all aspects of the selection process. Information obtained during this process will only be shared on a need to know basis.
SDL2017"
1716215105,Business Intelligence Analyst,Acro Service Corp,"Falls Church, VA, US",2 weeks ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1716215105?url=https%3A%2F%2Fwww%2Eacrocorp%2Ecom%2Fsupport%2Fcjobsview%2Easp%3FJobID%3D140538%26jobgroup%3DIRM&urlHash=Gtwn&refId=aae4c032-9c21-4e7a-aab0-1c439f8b521d&trk=guest_job_details_apply_link_offsite,"Business Intelligence Analyst, Falls Church, VA

Working with the IT Team to launch new software.
Creating policies and procedures regarding collating and analyzing data
Critically evaluating and screening data, data profiling to identify any issues and discovering new data correlations and relationships
Developing new data analysis processes
Assessing analytics on an ongoing basis
Overseeing the data warehouse, including the collection and utilization of all data
Extending knowledge of Business Intelligence to provide ongoing refinement of processes to improve operations
Express key findings using data visualization tools
Technical Skills: Business intelligence analysts use complex computer programs to mine data sources and look for trends.
Minimum Experience: 2 years developing Tableau reporting and analyzing business data. 5 years preferred.
Analytical Skills: Ability to determine data trends and their implication.
Ability to analyze many different types of data is required.
Data Visualization Skills: This position must be able to translate complicated data sets into formats that are easy to understand by non-technical people.
Problem-Solving: Ability to recommend solutions for creating better processes and reducing cost based on data and trend analysis.
Time Management: Must be able to manage data large projects with multiple data streams and multiple deadlines. Must be able to manage several simultaneous deadlines.
Business Acumen: Must be able to quickly learn and understand fundamental issues within a business and industry. Able to discern problems or potential problems within business processes.
Teamwork Skills: Must be able to work proactively and enthusiastically within a multi-functional team.
Bachelor's degree in business, management, accounting, economics, statistics, information science or similar subject area.
MBA, or Masters Degree in Information Science, Quantitative Analysis, or related area.

The Company is an Equal Opportunity Employer (EOE) and offers any job opportunity to any qualified candidate without regard to age, race, gender, national origin, physical appearance, sexual orientation, etc."
1716286260,Business Intelligence Analyst,AHF Products,"Mountville, Pennsylvania, United States",2 weeks ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1716286260?url=https%3A%2F%2Frecruiting%2Eultipro%2Ecom%2FAHF1000AHFP%2FJobBoard%2Feb870e08-1b72-44d8-a4c4-d8b21f6f9297%2FOpportunityDetail%3FopportunityId%3D19492e4e-1a68-472b-b549-04ac7a75f270%26utm_source%3DLINKEDIN&urlHash=dC-3&refId=b8b9e5e0-83f4-4fd8-a6bb-5ad0c8e03e08&trk=guest_job_details_apply_link_offsite,"Do you want to be part of creating beauty that lasts for generations? Are you seeking a company that values Transparency, Ownership, Unity, Grit & Hustle? Do you crave being part of a TOUGH winning team in a growth-oriented environment?

AHF Products is a leader in innovative flooring products and solutions with a family of strong brands serving the residential and commercial markets. With decades of experience in award-winning wood flooring design, innovation, product development, manufacturing and service, we improve the quality of people’s lives through great products and a deep commitment to outstanding customer service. We are headquartered in Mountville, Pennsylvania with a global manufacturing footprint employing over 2250 people worldwide.

We believe that business is personal. With a deep rooted belief in the power of teamwork and trust, we consider our staff, customers and suppliers as true partners. We pledge to deliver reliable, consistent and best-in-class products, services and support. We look for people who aren’t afraid to act on ideas, commit the courage to drive successful outcomes and have fun along the way.  If these ideals appeal to you, you are going to want to join our team!

We are currently seeking a hands-on Data Analyst to join our IT team to focus on all areas of data management, analytics, data visualization and enterprise reporting for the Company. This will be a unique and exciting opportunity to create, direct and lead our efforts around business insights and a data-driven culture. This position will report to the Director, Enterprise Applications (IT).

The Data Analyst is an individual contributor accountable for the design, development and analysis of business data throughout the enterprise. Provide support by leveraging knowledge gained from the analysis of data and understanding of source business solutions. The successful analyst works closely with business partners and other application teams to understand, at times complex, business needs and data requirements. Then translate those requirements into effective reporting, visualizations, and actionable insights.

Duties & Responsibilities:
Develop information strategies to support business goals; leveraging data warehouse/data lake technologies and other tools (reporting and visualization) as appropriate.
In collaboration with key stakeholders, identify key metrics and aggregate information that is captured in disparate data sources (spreadsheets).
Build and test business intelligence and reporting solutions as proposed and approved.
Communicate with internal clients regarding proposed solutions, timelines, issues, etc.
Contribute to projects related to solving business problems and opportunities through data management and analytics.
Develop and support the streamlining and automation of ad-hoc and standardized enterprise reporting functions.
Articulate and influence requirements for future data management and predictive analytics development.
Provide suggestions to enhance current reporting capability to meet future business needs.
Establish procedures and recommend policies for enterprise reporting.
Provide guidance and mentorship to support staff and expand knowledge of reporting capabilities within and across the enterprise.

Required Qualifications:
Bachelor’s degree or equivalent combination of education and experience in Computer Science, Information Technology, Engineering or a related field required, with a concentration in data management and analytics.
5+ years of data analysis and management using Infor Birst, with a focus on data for Infor M3.
Strong analytical skills, applied to both IT applications and business processes design.
Strong work ethic, action/results oriented.
Ability and desire to take on new challenges and additional responsibilities.
Ability to work in the team environment and navigate with multiple stakeholders.
Proven analytical and teamwork skills.
Strong Math skills.
Effective written and verbal communications skills, with the ability to present solutions clearly and concisely to various levels of the organization; able to adapt communication style to suit different audiences.
Desired Qualifications:
Working knowledge SQL, data warehouse and modeling concepts, business intelligence and enterprise reporting.
Hands on experience using Infor Birst"
1716809904,Business Intelligence Engineer,Amazon,"Bellevue, WA, US",6 days ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1716809904?url=https%3A%2F%2Fwww%2Eamazon%2Ejobs%2Fjobs%2F991979%2Fbusiness-intelligence-engineer%3Fcmpid%3DSPLICX0248M%26utm_source%3Dlinkedin%2Ecom%26utm_campaign%3Dcxro%26utm_medium%3Dsocial_media%26utm_content%3Djob_posting%26ss%3Dpaid&urlHash=ffhk&refId=d015dc8b-d7d1-4ea0-99fb-83ca8bf1ae00&trk=guest_job_details_apply_link_offsite,"Description

As part of the Last Mile Science & Technology organization, you’ll partner closely with Product Managers, scientists, and software developers to drive improvements in Amazon's Last Mile delivery network. Successful candidates will have a deep knowledge of data extraction, cleaning, presentation, and statistical analysis/modelling methods.

Key Responsibilities
Develop successful models and algorithms in support of Amazon’s Last Mile Delivery network
Work on cross-functional teams delivering on demanding projects.
Functionally decompose complex problems into simple, straight-forward solutions.
Share knowledge in state-of-the-art statistics and machine learning research applicable to our problem space.
If you have an entrepreneurial spirit, know how to deliver, are deeply technical, highly innovative and long for the opportunity to build pioneering solutions to challenging problems, we want to talk to you.


Basic Qualifications
Masters with two years of experience or a Bachelors with five years of experience
Demonstrated strength in SQL, data modeling, ETL development, and data warehousing.
Experience in R, Python, or another scripting language; command line usage
Evidence of using of relevant statistical measures such as confidence intervals, significance of error measurements, development and evaluation data sets, etc. in data analysis projects
Strong verbal/written communication and data presentation skills, including an ability to effectively communicate with both business and technical teams
Preferred Qualifications
Experience working with data visualization tools and creating data visualization concepts. (Excel, Tableau, or similar)
Familiarity with AWS RedShift and other distributed computing technologies
Knowledge of various machine learning techniques and key parameters that affect their performance
Experience working in very large data warehouse environments
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.


Company - Amazon.com Services LLC
Job ID: A991979"
1716811357,Business Intelligence Analyst,Amazon,"Seattle, WA, US",6 days ago,49 applicants,https://www.linkedin.com/jobs/view/externalApply/1716811357?url=https%3A%2F%2Fwww%2Eamazon%2Ejobs%2Fjobs%2F990057%2Fbusiness-intelligence-analyst%3Fcmpid%3DSPLICX0248M%26utm_source%3Dlinkedin%2Ecom%26utm_campaign%3Dcxro%26utm_medium%3Dsocial_media%26utm_content%3Djob_posting%26ss%3Dpaid&urlHash=YnZD&refId=9ac5fc9e-6dab-4ae0-b1e9-a4992a45df6f&trk=guest_job_details_apply_link_offsite,"Job Description

DESCRIPTION

The Amazon Fashion Private Brand team is looking to innovate across the value chain as we bring apparel, footwear and accessories to market that our customers love and trust. We are looking for an entrepreneurial, analytical and highly motivated business intelligence analyst with a passion to dive into disparate, large-scale data sets, to surface insights that will drive the direction and profitability of our business, as well as create infrastructure solutions for our teams. You will be working with design, brand, instock, sourcing, marketing, traffic and finance teams to develop solutions that drive the business forward. We are one of the priority growth areas of Amazon and offer a unique space that combines analytical and creative talent to transform how fashion is brought to customers. Come join us and create something amazing !

The ideal candidate will have excellent analytical abilities, strong technical skills, outstanding business acumen, intense curiosity and superior verbal/written communications skills. The successful candidate will be a self-starter that is comfortable with ambiguity, strong attention to detail, and an ability to work in a fast-paced and ever-changing environment. Experience in Amazon systems and processes will be a key enabler of your success.

We are looking for someone with a track record of data driven root cause analysis (Deep Dive), an ability to innovate (Invent and Simplify), can operate comfortably in a fast paced environment (Bias for Action), and has an ability to work with ambiguity across disparate business and technical teams (Earns Trust).

Responsibilities
Work closely with multiple stakeholders to understand and consolidate disparate issues, complete root cause analysis, and develop standardized solutions that drive informed decision making.
Own the design, development, and maintenance of metrics, reports, analyses, and dashboards to drive and track the performance of key business decisions.
Enabling effective decision making by retrieving and aggregating data from multiple sources and compiling it into a digestible and actionable format to inform WBR, MBR, QBR, OP1, OP2 decisions
Automate reporting and analysis tools wherever possible.
Analyze key metrics across all stages of the go to market process to identify opportunities to grow profitability.
Define and drive the adoption of best practice data analysis and reporting across the business.
The ideal candidate will have excellent analytical abilities, strong technical skills, outstanding business acumen, intense curiosity and superior verbal/written communications skills. The successful candidate will be a self-starter that is comfortable with ambiguity, strong attention to detail, and an ability to work in a fast-paced and ever-changing environment. Experience in Amazon systems and processes will be a key enabler of your success.

We are looking for someone with a track record of data driven root cause analysis, an ability to innovate, can operate comfortably in a fast paced environment, and has an ability to work with ambiguity across disparate business and technical teams.


Basic Qualifications

BASIC QUALIFICATIONS
Degree in Computer Science, Engineering, Statistics, or Economics.
5+ years of relevant work experience in data science, business intelligence, or other big data environments.
Strong proficiency at querying relational databases, eg. Oracle SQL Developer, ETL, Redshift, Vertica, MS SQL.
Proficient in multiple flavors of SQL, (e.g. PostgreSQL, MySQL, Redshift)
Experience in data visualization platforms (e.g. Tableau, PowerBI, QuickSight)
Advanced Microsoft Office skills, particularly Excel (VBA) and analytical platforms.
Ability to prioritize multiple concurrent projects while still delivering timely and accurate results
Experience with big data: processing, filtering, and presenting large quantities (millions of rows) of data.
Ability to work effectively with Data Engineers to mine the correct data sources efficiently and accurately
Strong verbal/written communication and data presentation skills, including an ability to effectively communicate with both business and technical teams.
Genuine curiosity, proven problem solving ability, and passion for data.

Preferred Qualifications

PREFERRED QUALIFICATIONS
Experience in predictive modeling and analysis in big data environments.
Experience leading large-scale data warehousing and analytics projects, including using AWS technologies – Redshift, S3, EC2, Data-pipeline and other big data technologies
Experience in advanced machine-learning methodologies (e.g. supervised and unsupervised learning, deep learning etc.)
Experience with clustered data processing (e.g. Hadoop, Spark, Map-reduce, Hive)
Experience in one of the modern visualization/reporting tools such as Tableau, QuickSight, etc.
Experience using one or more programming languages (e.g. Python, Java, C++, C#, Ruby)

Company - Amazon.com Services LLC
Job ID: A990057"
1716813118,Business Intelligence Developer,American Homes 4 Rent,"Las Vegas, Nevada Area",6 days ago,81 applicants,https://www.linkedin.com/job-apply/1716813118?refId=e269c1e3-87eb-4d46-85dc-a0083e123ca6&trk=guest_job_details_apply_link_onsite," The Business Intelligence Developer provides custom reporting solutions that support the daily operational functions of the Finance and Accounting teams. This role is a key contributor on the Business Intelligence & Data Strategy team within IT serving as a technical resource to other team members and promoting high query performance through ongoing assessment and tuning.
 Description of Essential Job Functions
Designs develop, revises, and maintains custom reports and related SQL objects.
Interacts with end-users and business leaders to understand and prioritize business needs; provides technical guidance to end-users to best address business functional requirements.
Engages with technical resources to monitor, troubleshoot, and optimize database loads and query performance.
Migrates legacy code and reporting content to new reporting architecture.
Follows change control procedures for all development including new reports, enhancements, and bug fixes.
Ensures prompt investigation and resolution of data and system errors.
Creates and maintains documentation of the reporting environment, data flows, data models, data mappings, and business processes.
Maintains a version history of the codebase in source control.

 Requirements
·        Bachelor’s degree in Computer Science, Information Systems, Business, Finance, Management Information Systems, Mathematics, Engineering, Statistics, Economics or a related field preferred, or equivalent combination of education, training, and experience.
·        Minimum of (4) years in Business Intelligence development
·        Proven experience designing, developing and deploying Enterprise Business Intelligence solutions to Production
·        Highly proficient in SQL with the ability to write complex SQL Server programmable objects (such as stored procedures with Dynamic SQL and parameters), analyze and recommend indexes to improve query performance and troubleshoot issues through profiling and traces
·        Understanding of systems integrations and data integration
·        SQL Server Reporting Services (SSRS) is required
·        Financial data experience highly desired; preferably Yardi Voyager
·        Familiarity with accounting systems controls and procedures
·        Experience in the following tools and technologies are a plus:
o   Azure SQL Database
o   Master Data Services
o   Data Quality Services
o   Tableau
o   Power BI
o   JIRA"
1716815931,Business Intelligence Engineer,Amazon,"Seattle, WA, US",6 days ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1716815931?url=https%3A%2F%2Fwww%2Eamazon%2Ejobs%2Fjobs%2F990722%2Fbusiness-intelligence-engineer%3Fcmpid%3DSPLICX0248M%26utm_source%3Dlinkedin%2Ecom%26utm_campaign%3Dcxro%26utm_medium%3Dsocial_media%26utm_content%3Djob_posting%26ss%3Dpaid&urlHash=qHKX&refId=44b20a60-bf88-4b71-9f73-54c012c4db71&trk=guest_job_details_apply_link_offsite,"Description

At Amazon we strive to be earth’s most customer centric company and data is a foundational component to making this happen. In this role you will be responsible for navigating this wealth of data and turning it into actionable and insightful information for business partners in order to deliver better products and services to our customers.

Are you curious about new platforms and technologies and have a desire to deliver world-class customer service? Are you excited by the idea of owning a problem and innovating on behalf of customers? Can you deal with ambiguity and keep up with the pace of a company whose cycles are measured in weeks, not years?

Amazon introduced the first Kindle in 2007 — at that time, it offered 90,000 eBooks and sold out 5.5 hours after the announcement. Since then, we have expanded to become the best-selling e-reader family in the world. We have gone beyond Kindle with our powerhouse Fire tablets, built for work and play with our Fire operating system. For streaming media lovers, we have created Amazon Fire TV, Fire TV Stick, and Fire TV Edition with voice search. Fire TV devices come with access to 500,000 movies, TV shows, and tens of thousands of channels, and apps. In 2014, we introduced Amazon Echo and Alexa, the voice service that powers Echo and other devices so customers can play music, control their smart homes, and get information, news, weather, and more using just their voice. Alexa is now integrated with over 20,000 third party devices from 3,500 brands. Alexa has 50,000 skills and developers in 180 countries. Want to know more, join our team!

As a BIE on our Digital, Device and Alexa Support team (D2AS), you will utilize big data technologies such as Redshift and Tableau to develop standardized reporting and analysis that enable leaders to take action on findings and recommendations.

Overall Responsibilities Include
Create and maintain data visualizations that inform and engage business partners on key metrics.
Data mine key performance indicators to discover root causes for customer dissatisfaction.
Conduct trending analysis to identify opportunities, highlight strengths, and provide recommended corrective actions.
Perform complex data analysis in support of ad-hoc reporting requests.
Develop programs, methodologies, and reports for analyzing and presenting data.
Supporting cross-functional teams on day-to-day execution of projects and process improvements.

Basic Qualifications
Degree in mathematics, statistics, computer science, engineering, economics or related field
5+ years of direct experience in quantitative research or analyses
Advanced experience with Excel, SQL and Experience with Business Intelligence applications (Cognos, Tableau, Business Objects, Microstrategy).
Excellent communication skills to share findings in an understandable and actionable manner
Proven ability to work independently in a fast-paced environment
Experience with ETL and Data Warehousing
Strong organization skills and ability to multi-task and prioritize work
Preferred Qualifications
Master’s Degree in Business, Engineering, Statistics, Computer Science or Mathematics
Experience using Tableau for dashboard creation
Experience with Amazon Redshift or other distributed computing technology.
Broad knowledge of basic statistics and statistical interpretation of quantitative data
Scripting skills to perform data manipulation (e.g., Python)
Experience leading and mentoring a team
Working with remote teams

Company - Amazon.com Services, Inc.
Job ID: A990722"
